YEAR,MO,DY,T2M,T2MDEW,T2M_MIN,T2M_MAX,QV2M,PRECTOTCORR,PS,WS50M_MAX,WS50M_MIN,WS10M
1985,10,29,23.64,1.24,15.27,33.11,4.39,0,96.59,4.99,1.95,2.69
1985,10,30,23.73,1.06,16.15,33.32,4.33,0,96.66,4.81,1.48,2.58
1985,10,31,23.69,0.61,16.67,33.07,4.15,0,96.86,4.16,1.73,1.95
1985,11,1,23.13,2.44,15.26,32.14,4.76,0,96.79,3.83,0.09,1.36
1985,11,2,22.95,3.85,16.52,32.49,5.31,0,96.83,5.72,1.42,2.12
1985,11,3,22.96,3.37,16.65,31.73,5.07,0,96.89,5.17,0.98,1.7
1985,11,4,21.8,2.43,14.72,31.6,4.76,0,96.86,7.37,1.84,2.76
1985,11,5,21.62,-0.89,14.53,30.95,3.72,0,96.68,6.69,2.26,2.85
1985,11,6,21.51,-0.05,13.33,31.2,3.97,0,96.61,4.73,0.94,2.08
1985,11,7,21.84,2.87,13.29,31.83,4.94,0,96.67,5.21,1.75,2.53
1985,11,8,23.01,1.03,16.65,32.33,4.27,0,96.63,5.63,0.64,2.24
1985,11,9,22.62,2.33,14.85,31.33,4.76,0,96.43,4.54,0.52,1.68
1985,11,10,22.59,5.87,14.82,31.44,6.1,0,96.39,4.67,0.46,1.67
1985,11,11,21.4,2.69,14.24,30.87,4.82,0,96.63,8.12,1.77,3.17
1985,11,12,20.83,-0.15,13.37,30.3,3.91,0,96.9,6.97,1.06,2.51
1985,11,13,20.62,-1.63,14.19,30.55,3.48,0,96.89,7.01,1.23,2.72
1985,11,14,20.35,-1.6,13.36,29.8,3.54,0,96.76,6.53,1.95,2.64
1985,11,15,20.54,-1.37,14.05,29.47,3.6,0,96.72,4.88,1.35,1.95
1985,11,16,20.24,-0.41,14.42,29.16,3.85,0,96.85,3.85,0.31,1.79
1985,11,17,19.59,0.16,12.94,29.21,4.03,0,96.81,5.45,0.78,2.03
1985,11,18,19.93,-0.3,13.48,29.42,3.85,0,96.65,6.88,1.52,2.82
1985,11,19,20.85,0.25,15.98,29.44,4.03,0,96.55,5.66,0.9,2.5
1985,11,20,20.66,-0.56,14.78,29.57,3.78,0,96.54,4.89,0.33,2.58
1985,11,21,19.92,-0.25,13.33,28.64,3.91,0,96.65,5.55,2.7,3.06
1985,11,22,19.77,2.68,12.51,27.98,4.76,0,96.69,6.32,3.53,3.41
1985,11,23,19.6,-0.63,13.23,27.48,3.78,0,96.57,6.63,2.34,3
1985,11,24,19.1,-1.72,12.85,28.02,3.48,0,96.72,7.47,1.23,2.62
1985,11,25,18.68,-2.79,10.87,27.9,3.17,0,96.91,7.02,1.89,2.62
1985,11,26,18.55,2.01,10.06,27.63,4.58,0,96.97,5.59,1.24,2.39
1985,11,27,17.73,-3.42,10.39,27.55,3.11,0,97.02,8.52,0.88,2.97
1985,11,28,16.93,-6.45,9.8,26.45,2.38,0,96.98,6.45,1.8,3.12
1985,11,29,18.45,-3.56,11.13,28.69,2.99,0,97.06,8.09,1.66,2.8
1985,11,30,18.7,-2.01,11.87,28.5,3.36,0,97.08,7.6,2.37,3.02
1985,12,1,18.23,-0.85,11.56,27.51,3.66,0,97.11,7.27,2.48,3.22
1985,12,2,18.07,-1.84,11.31,27.64,3.42,0,97.04,6.19,2.27,2.91
1985,12,3,17.84,-3.77,11.16,26.88,2.99,0,97.03,6.21,3.22,3
1985,12,4,18.43,-5.67,12.56,27.82,2.56,0,96.99,4.72,1.6,2.34
1985,12,5,18.66,-6.66,12.69,28.04,2.32,0,96.87,4.49,0.62,1.65
1985,12,6,17.52,-3.88,10.98,27.28,2.93,0,96.8,7.48,2.68,2.73
1985,12,7,17.47,0.7,9.19,27.3,4.15,0,96.74,7.12,1.86,2.61
1985,12,8,16.65,-0.81,10.6,26.73,3.91,0,96.8,8.83,2.11,3.3
1985,12,9,13.67,-8.2,7.01,23.6,2.14,0,96.75,8.53,2.71,3.82
1985,12,10,14.54,-7.93,6.24,23.76,2.14,0,96.66,8.34,2.87,3.45
1985,12,11,16.85,2.19,12.6,24.28,4.76,1.2,96.65,9.3,5.47,4.93
1985,12,12,15.98,10.76,10.73,22.34,8.42,0.4,96.78,7.77,3.8,4.36
1985,12,13,18.98,12.83,12.62,27.54,9.64,0.31,96.81,6.83,2.44,2.64
1985,12,14,20.98,14.15,15.87,27.86,10.5,0.77,96.83,7.32,4.59,3.52
1985,12,15,21.65,13.24,15.76,29.14,9.89,0.16,96.81,6.95,2.16,2.52
1985,12,16,19.37,13.8,15.2,24.49,10.19,2.93,96.9,4.7,0.25,1.56
1985,12,17,18.72,8.16,14.15,25.91,7.2,0.28,96.95,7.38,0.96,2.38
1985,12,18,16.93,0.89,10.93,25.94,4.21,0,97.07,8.05,3.02,3.34
1985,12,19,15.69,-2.74,9.33,24.98,3.17,0,96.9,7.48,3.52,3.51
1985,12,20,16.47,-2.64,9.69,25.3,3.23,0,97.01,7.05,2.38,2.8
1985,12,21,17.88,-0.19,11.4,27.57,3.91,0,97.23,5.41,0.62,1.83
1985,12,22,17.04,1.47,10.01,25.74,4.33,0,97.19,6.48,0.36,2.16
1985,12,23,15.73,4.11,9.57,24.62,5.25,0,97.01,7.34,1.06,2.21
1985,12,24,15.29,4.95,8.15,23.48,5.62,0,96.88,7.84,1.57,2.55
1985,12,25,16.14,5.88,9.9,23.73,5.98,0,96.78,7.87,3.83,3.59
1985,12,26,17.2,5,9.86,26.5,5.68,0.01,96.46,6.46,1.08,3.03
1985,12,27,15.86,-2.77,10.14,22.81,3.42,0.1,96.59,8.76,4.73,4.28
1985,12,28,12.95,-2.87,6.87,21.55,3.17,0.3,96.99,6.18,2.57,3.06
1985,12,29,14.03,-1.51,6.87,23.79,3.54,0,97.04,6.9,1.97,3.12
1985,12,30,13.44,-2.9,6.98,23.08,3.17,0,97.15,7.59,3.43,3.49
1985,12,31,12.45,-4.37,4.96,21.07,2.81,0,97,7.18,3.56,3.14
1986,1,1,13.19,-4.35,8.04,21.26,2.81,0,96.92,5.36,0.34,2.03
1986,1,2,12.51,-5.8,5.75,21.18,2.56,0,97.01,6.73,3.8,3.27
1986,1,3,12,-8.24,7.7,18.16,2.08,0,97.19,7.31,3.16,3.12
1986,1,4,11.17,-10.85,3.56,21.5,1.65,0,97.09,7.18,2.45,3.17
1986,1,5,11.5,-10.56,3.3,22.3,1.65,0,96.94,6.91,1.59,3.02
1986,1,6,13.8,-10.58,7.09,23.47,1.65,0,96.88,5.38,1.09,2.1
1986,1,7,12.81,-7.46,4.5,23.26,2.2,0,96.98,6.05,2.29,2.98
1986,1,8,12.89,-5.13,4.83,22.12,2.62,0,96.91,5.87,1.51,2.95
1986,1,9,14.29,-2.38,6.43,23.83,3.3,0,96.97,5.79,0.38,2.09
1986,1,10,14.3,-1.74,5.64,23.96,3.48,0,96.99,6.56,0.84,2.6
1986,1,11,14.33,0.06,6.28,24.33,3.97,0,96.75,7.25,2.38,3.15
1986,1,12,13.77,1.85,6.65,22.82,4.52,0,96.92,6.8,1.87,2.98
1986,1,13,13.71,0.17,6.98,22.63,3.97,0,97.2,6.73,2.71,3.13
1986,1,14,13.75,-2.44,6.01,23.24,3.3,0,97.06,6.73,0.73,2.6
1986,1,15,13.91,-3.75,6.22,23.72,2.99,0,96.95,8.51,0.81,2.88
1986,1,16,13.85,-5.33,6.18,22.82,2.62,0,96.89,7.44,0.34,2.49
1986,1,17,13.73,-5.06,5.94,23,2.69,0,96.78,8.66,0.4,2.71
1986,1,18,14.25,-4.09,6.77,23.93,2.87,0,96.94,8.01,1.45,2.88
1986,1,19,14.23,-3.31,6.9,22.58,3.05,0,96.9,8.84,4.31,3.81
1986,1,20,15.08,3.98,8.7,23.19,5.43,0.43,96.95,8.02,5.23,4.35
1986,1,21,15.99,7.11,8.51,23.75,6.53,0.07,97.05,6.79,1.88,2.54
1986,1,22,17.62,5.59,9.56,25.95,5.92,0.07,96.99,6.43,1.07,2.47
1986,1,23,16.2,1.82,9.08,25.41,4.52,0,97.02,7.64,2.1,3.2
1986,1,24,14.62,-4.18,6.83,23.3,2.93,0,96.98,7.83,1.37,2.95
1986,1,25,14.11,-5.78,6.39,23.99,2.5,0,96.88,8.8,3.21,3.31
1986,1,26,14.25,-6.81,7.15,24.05,2.32,0,96.97,9.12,1.86,3.83
1986,1,27,15.75,-2.7,8.09,24.99,3.23,0,97,8.42,1.11,2.86
1986,1,28,17.23,6.4,11.2,25.3,6.47,0.02,96.79,9.7,4.56,4.88
1986,1,29,17.48,10.15,12.83,25.96,8.18,1.31,96.7,7.37,0.69,3.98
1986,1,30,16.15,9.33,11.07,22.44,7.63,0.15,96.75,6.81,2.19,3.48
1986,1,31,13.73,-5.49,8.07,21.88,2.75,0,96.77,7.62,3.78,3.7
1986,2,1,12.81,-10.51,5.42,22.62,1.71,0,96.67,7.1,2.03,3.04
1986,2,2,14.61,-10.7,6.43,24.74,1.65,0,96.75,6.85,0.87,2.84
1986,2,3,16.87,-8.62,8.73,26.89,2.01,0,96.73,5.66,1.44,2.77
1986,2,4,17.04,-2.21,10.95,24.97,3.48,0,96.78,6.11,0.56,2.43
1986,2,5,16.16,-2.32,9.96,24.5,3.3,0.57,96.82,8.86,2.35,3.38
1986,2,6,14.98,-3.84,8.55,23.98,2.99,0,96.89,8.16,0.57,2.97
1986,2,7,15.55,-4.07,7.44,25.19,2.87,0,96.81,7.64,1.76,2.88
1986,2,8,17.56,2.73,9.5,25.14,5,0,96.79,8.63,5.52,4.68
1986,2,9,17.9,12.07,13.33,25.45,9.16,1.26,96.7,9.44,3.85,5.16
1986,2,10,16.33,9.87,10.9,23.37,7.93,8.62,96.71,6.58,0.4,2.69
1986,2,11,15.55,9,11.18,21.69,7.45,0.07,96.92,6.75,0.82,2.77
1986,2,12,15.98,9.42,10.18,22.53,7.63,0.04,96.7,7.96,2.24,3.46
1986,2,13,18.21,9.64,11.57,24.69,7.75,0.07,96.69,7.88,1.98,3.24
1986,2,14,17.26,8.46,11.6,23.17,7.2,0.47,96.77,7.13,1.46,2.65
1986,2,15,15.31,0.54,8.86,23.65,4.15,0,96.89,7.84,1.6,3.16
1986,2,16,14.63,0.33,7.38,23.69,4.03,2.77,96.75,6.83,1.91,2.95
1986,2,17,16.52,0.44,8.74,25.98,4.09,0,96.8,5.91,0.75,2.5
1986,2,18,18.32,2.95,10.09,27.51,4.94,0,96.92,7.89,3.23,3.17
1986,2,19,17.36,2.61,10.62,25.8,4.82,0,96.9,8.27,3.38,3.72
1986,2,20,18.36,2.01,9.87,26.45,4.64,0,96.63,8.01,2.95,3.72
1986,2,21,17.05,5.62,11.94,24.39,5.92,0,96.68,8.65,1.3,3.53
1986,2,22,15.62,2.46,9.01,24.08,4.82,0,96.89,8.34,4.05,3.87
1986,2,23,15.46,-0.9,7.72,24.98,3.72,0,96.86,6.48,3.19,3.17
1986,2,24,16.33,-3.2,8.26,26.23,3.11,0,96.8,7.16,2.41,2.98
1986,2,25,16.32,-5.21,8.33,26.28,2.62,0,96.79,7.67,3.22,3.31
1986,2,26,16.27,-6.31,8.93,25.44,2.44,0,96.83,6.88,1.27,2.89
1986,2,27,18.69,-5.63,10.17,28.5,2.56,0,96.66,6.2,0.59,2.14
1986,2,28,19.64,-2.88,12.01,28.26,3.17,0,96.58,7.13,1.84,2.99
1986,3,1,19.69,-2.26,11.91,29.36,3.36,0,96.68,6.88,1.5,2.45
1986,3,2,19.96,-3.06,12.08,30.02,3.11,0,96.84,7.64,1.72,3.09
1986,3,3,20.38,-3.99,12.68,29.94,2.93,0,96.92,6.94,2.18,3.01
1986,3,4,22.73,-2.82,15.48,31.05,3.17,0,96.76,4.5,0.63,1.44
1986,3,5,22.71,-2.45,15.51,31.4,3.3,0,96.6,5.42,0.17,2.41
1986,3,6,23.4,0.02,14.48,32.7,3.97,0,96.51,8.31,1.85,2.82
1986,3,7,25.13,6.44,16.19,33.9,6.41,0,96.51,8.21,0.49,2.79
1986,3,8,25.03,2.44,17.09,33.85,4.7,0,96.55,8.16,0.75,2.77
1986,3,9,25.93,4.13,16.94,35.03,5.31,0,96.53,7.79,0.57,2.8
1986,3,10,26.73,5.19,17.91,36.29,5.74,0,96.32,7.34,3.84,3.88
1986,3,11,25.66,1.95,18.68,34.94,4.58,0,96.28,7.55,2.87,3.36
1986,3,12,23.98,0.12,15.35,33.24,4.03,0.38,96.35,7.7,1.83,3.73
1986,3,13,26.52,-0.71,19.89,34.71,3.72,0,96.33,6.1,0.88,2.24
1986,3,14,26.06,2.19,18.45,33.55,4.7,0.19,96.1,10.04,0.38,3.85
1986,3,15,21.56,-1.7,14.42,30.33,3.72,0.01,96.2,9.75,3.08,4.25
1986,3,16,20.3,-1.77,11.73,29.24,3.54,0,96.38,7.98,4.09,3.63
1986,3,17,22.3,-1.4,13.38,31.96,3.72,0,96.26,11.48,4.17,4.54
1986,3,18,22.93,5.23,16.07,31.65,5.92,0.34,96.09,9.15,1.45,4.09
1986,3,19,20.11,-5.42,12.33,29.26,2.75,0,96.26,8.65,4.73,4.14
1986,3,20,19.37,-7.37,9.86,29.55,2.26,0.17,96.41,8.03,2.18,3.45
1986,3,21,22.23,-3.45,12.12,32.23,3.17,0,96.31,10.23,2.8,4.17
1986,3,22,20.87,8.66,16.86,25.92,7.32,0,96.26,6.59,0.69,2.43
1986,3,23,21.85,4.3,13.89,30.25,5.49,0,96.31,8.79,1.12,3.52
1986,3,24,21.3,1.76,14.01,29.88,4.52,0.28,96.5,7.96,2.94,3.91
1986,3,25,21.75,-2.99,13.61,31.1,3.17,0,96.65,8.19,3.3,3.35
1986,3,26,23.51,-0.91,14.51,33.55,3.66,0,96.82,7.84,3.41,3.38
1986,3,27,26.3,-1,16.51,36.86,3.66,0,96.65,5.02,0.77,2.77
1986,3,28,27.98,-0.81,20.41,37.46,3.72,0,96.29,7.81,0.4,3.52
1986,3,29,26.83,2.62,19.23,35.69,4.82,0,96.1,7.95,3.55,3.6
1986,3,30,26.3,-3.8,19.48,35.69,3.05,0,96.1,8.04,0.95,3.43
1986,3,31,24.32,-0.11,15.93,33.13,3.97,0,96.1,7.07,1.98,3.12
1986,4,1,26.11,-2.71,16.93,34.58,3.3,0.12,96.12,5.98,1.32,2.95
1986,4,2,26.4,-6.12,19.43,34.54,2.44,0,96.2,9.56,0.23,3.64
1986,4,3,25.5,-3.33,16.05,34.59,3.05,0,96.3,9.63,2.37,3.7
1986,4,4,23.72,-7.56,15.09,33.21,2.2,0.01,96.58,9.49,4.38,4.65
1986,4,5,23.89,-8.35,14.04,33.73,2.01,0,96.59,7.55,1.52,3.2
1986,4,6,27.86,-4.29,19.21,37.3,2.87,0,96.31,5.52,1.95,2.16
1986,4,7,29.44,-0.89,19.69,40.04,3.72,0,96.1,8.78,0.45,3.45
1986,4,8,31.1,5.24,21.69,40.49,5.74,0,96.03,6.37,0.95,3.11
1986,4,9,31.72,5.62,23.97,40.53,5.92,0,96,7.45,1.7,3.63
1986,4,10,31.5,5.68,22.81,40.11,5.92,0,96.14,7.83,0.38,2.01
1986,4,11,30.56,7.74,23.58,37.37,6.84,0,96.25,7.61,0.75,2.95
1986,4,12,31.49,8.34,23.22,39.98,7.14,0,96.15,7.44,2.53,2.79
1986,4,13,31.39,8.73,24.25,39.65,7.32,0,96.06,7.05,0.41,3.23
1986,4,14,31.45,6.79,23.12,40.01,6.47,0,96.29,8.59,2.59,3.98
1986,4,15,30.3,4.92,23.4,38.78,5.62,0,96.34,8.76,3.41,4
1986,4,16,31.12,3.77,22.42,40.11,5.19,0,96.09,9.57,1.45,4.21
1986,4,17,31.23,-1.38,22.45,40.32,3.6,0,95.76,9.44,3.26,4.51
1986,4,18,31.21,-4.57,22.08,40.73,2.75,0,95.71,8.82,1.85,3.67
1986,4,19,31.8,-5.34,23.27,41.12,2.62,0,95.96,7.38,1.21,3
1986,4,20,32.31,-1.6,25.21,41.33,3.54,0,95.96,7.11,1.99,3.12
1986,4,21,33.44,-0.6,25.84,42.1,3.78,0,95.9,6.7,0.39,2.54
1986,4,22,34.25,-0.03,25.47,43.01,3.91,0,95.94,5.79,0.47,2.37
1986,4,23,34.43,-0.36,25.6,43.23,3.85,0,95.73,6.25,0.34,1.78
1986,4,24,32.15,4.72,25.98,39.08,5.62,0,95.44,9.62,4.66,4.36
1986,4,25,32.6,5.27,26.62,39.62,5.86,0,95.56,12.23,5.96,6.38
1986,4,26,32.19,6.9,24.92,39.27,6.47,0,95.67,7.8,1.74,2.76
1986,4,27,31.6,1.37,23.68,38.93,4.46,0,95.72,7.87,4.48,4.3
1986,4,28,30.5,-1.79,23.41,38.45,3.48,0.08,95.75,9.01,1.32,3.12
1986,4,29,30.22,-1.45,22.1,38.14,3.54,0,95.88,8.97,2.75,3.76
1986,4,30,31.14,0.18,22.27,39.63,3.97,0,96.07,7.01,3.49,3.53
1986,5,1,32.55,2.05,24.64,39.71,4.64,0,95.98,7.56,3.11,3.87
1986,5,2,33.61,5.51,26.98,40.83,5.86,0,95.88,7.95,2.69,3.45
1986,5,3,33.23,3.08,25.82,41.01,4.94,0,95.92,10.86,0.25,4.13
1986,5,4,31.09,1.58,23.43,39.01,4.46,1.4,96.04,8.97,5.15,5.19
1986,5,5,32.84,-0.75,22.8,42.16,3.72,0,95.79,8.95,3.21,4.56
1986,5,6,33.36,-0.44,23.44,43.09,3.85,0,95.71,8.07,3.64,4.69
1986,5,7,34.96,0.69,24.34,44.44,4.15,0,95.66,7.7,2.82,4.17
1986,5,8,35.3,1.83,26.3,44.23,4.52,0,95.79,9.42,1.04,3.22
1986,5,9,34.6,2.87,26.17,43.5,4.88,0.04,95.81,10.05,4.38,5.34
1986,5,10,33.5,4.28,24.55,41.53,5.43,0.03,95.64,7.34,2.62,3.62
1986,5,11,34.72,7.82,28.64,42.12,7.02,0.08,95.58,9.2,3.23,4.58
1986,5,12,34.99,7.57,26.88,43.42,6.9,0.22,95.65,10.41,6.57,5.57
1986,5,13,35.94,8.65,27.9,43.94,7.32,0,95.74,11.05,6.97,6.3
1986,5,14,36.58,10.26,28.48,43.73,8.18,0,95.62,8.62,6.38,5.24
1986,5,15,34.73,14.3,26.86,42.8,10.8,8.08,95.43,10.07,4.62,4.97
1986,5,16,35.76,11.23,27.84,44.23,8.85,0.01,95.34,9.91,3.14,5.1
1986,5,17,34.58,6.48,25.54,44.24,6.35,0.02,95.32,8.51,0.79,3.41
1986,5,18,35.08,8.25,25.19,44.24,7.26,0.04,95.1,10.09,4.36,4.79
1986,5,19,32.1,-4.21,24.63,41.19,3.05,0,95.12,10.44,6.06,5.9
1986,5,20,31.22,-9.55,21.09,40.62,1.77,0,95.41,12.4,1.43,4.5
1986,5,21,29.52,-7.84,20.56,38.73,2.08,0,95.82,10.74,4.83,4.49
1986,5,22,29.97,-7.39,20.02,39.31,2.14,0,96.07,9.73,0.51,3.74
1986,5,23,30.78,-5.31,20.76,40.37,2.62,0,96.03,8.34,1.17,3.59
1986,5,24,32.38,-2.94,23.78,41.68,3.17,0,95.78,8.06,0.77,4.08
1986,5,25,33.69,5.48,24.26,42.51,6.04,0,95.63,9.23,4.93,5.48
1986,5,26,34.37,12,27.34,42.11,9.28,0,95.54,9.65,5.59,5.12
1986,5,27,33.72,15.94,28.51,40.19,11.96,5.7,95.68,8.09,1.69,3.1
1986,5,28,32.41,17.02,25.51,38.22,12.7,1.56,95.97,6.3,0.22,2.66
1986,5,29,32.12,15.54,26.92,37.94,11.54,5.48,95.91,7.43,4.25,3.81
1986,5,30,30.36,16.46,24.04,36.56,12.27,5.8,95.84,6.55,1.18,3.06
1986,5,31,31.78,13.04,25.61,38.77,9.89,0.02,95.93,6.45,3.43,3.31
1986,6,1,31.62,9.79,23.95,39.19,7.87,0.1,96.09,7.57,1.38,3.33
1986,6,2,32.3,9.18,24.87,39.41,7.57,0.08,95.99,6.3,2.98,3.09
1986,6,3,33.3,10.73,27.15,40.87,8.42,0.2,95.62,6.77,1.45,2.72
1986,6,4,33.9,12.35,27.48,40.76,9.46,0,95.59,9.87,6.09,5.29
1986,6,5,32.75,9.94,26.26,39.59,8.12,3.86,95.76,10.34,4.3,5.5
1986,6,6,33.46,10.33,26.54,40.44,8.24,0.34,95.64,8.16,2.52,4.29
1986,6,7,33.97,11.71,27.08,41.08,9.03,0.84,95.57,8.34,1.88,4.36
1986,6,8,34.33,7.44,27.06,42.01,6.84,0.16,95.63,7.56,3.34,3.59
1986,6,9,35.72,1.48,27.33,44.31,4.46,0,95.53,8.81,3.23,3.63
1986,6,10,36.84,3.94,27.63,45.2,5.31,0,95.3,11.23,6.12,5.62
1986,6,11,35.88,11.17,29.27,42.6,8.79,0,95.41,13.59,7.98,7.51
1986,6,12,35.85,14.83,30.26,41.68,11.17,0,95.4,9.73,6.71,5.79
1986,6,13,36.12,14.72,29.81,41.72,11.05,0,95.24,9.68,4.12,4.82
1986,6,14,36.98,15.42,30.69,42.96,11.6,0.01,95.2,10.88,3.28,4.34
1986,6,15,38.29,12.35,30.97,44.78,9.46,0.05,95.06,6.16,3.05,3.56
1986,6,16,38.69,10.24,31.17,45.98,8.24,0,94.95,5.35,3.31,3.04
1986,6,17,38.17,12.06,31.05,45.07,9.28,1.17,94.99,5.88,0.59,2.26
1986,6,18,38.92,14.88,31.57,44.94,11.17,0.2,94.89,6.12,1.79,2.44
1986,6,19,38.87,11.69,32.12,45.74,9.09,0.05,94.75,9.67,3.69,5.2
1986,6,20,38.44,15.17,31.29,45.83,11.47,0.94,94.81,11.09,4.66,5.03
1986,6,21,37.75,17.94,32.58,43.86,13.61,3.14,94.91,9.89,2.22,4.45
1986,6,22,36.61,20.3,31.62,42.05,15.75,1.32,95.09,5.85,2.29,3.51
1986,6,23,37,20.16,31.62,42.85,15.62,0.16,95.04,9.55,0.2,2.56
1986,6,24,34.19,22.72,29.93,39.84,18.31,10.16,94.95,10.55,3.21,4.84
1986,6,25,33.02,21.85,28.08,38.9,17.33,0.84,95.02,8.93,2.3,4.74
1986,6,26,33.57,20.87,27.54,39.87,16.36,0.48,95,9.38,5.57,5.88
1986,6,27,33.8,19.86,28.15,39.6,15.32,0.18,95.1,9.66,5.88,5.62
1986,6,28,33.54,19.44,28.03,38.83,14.89,0.17,95.08,11.07,6.99,6.52
1986,6,29,33.58,17.94,27.9,39.98,13.61,0.41,95.09,11.7,5.1,6.1
1986,6,30,33.07,18.23,27.93,38.05,13.79,0.2,95.34,8.95,1.07,3.26
1986,7,1,33.26,17.1,28.68,37.9,12.82,0.23,95.56,5.84,2.77,2.78
1986,7,2,33.54,16.51,27.99,39.11,12.33,0.75,95.64,6.04,1.2,2.84
1986,7,3,33.32,16.41,27.55,38.88,12.27,0,95.67,7.63,3.67,4.41
1986,7,4,34.2,17.12,28.97,39.83,12.82,0,95.48,11.45,6.48,7.23
1986,7,5,33.7,17.87,28.39,39.13,13.49,0.05,95.34,10.76,6.34,6.17
1986,7,6,34.01,18.23,28.43,39.05,13.79,0,95.31,9.47,4.1,4.77
1986,7,7,35.05,18.62,29.15,40.31,14.16,0,95.24,7.34,1.55,3.11
1986,7,8,34.23,19.96,30.88,38.38,15.32,0.27,95.41,7.16,1.2,3.59
1986,7,9,31.93,20.88,27.62,35.58,16.3,9.69,95.32,5.92,1.98,2.77
1986,7,10,31.75,22.18,26.98,37.19,17.64,8.88,95.26,9.71,0.56,4.81
1986,7,11,32.44,19.9,27.3,38.32,15.32,0.4,95.37,10.38,4.77,5.41
1986,7,12,33.12,18.98,27.23,39.19,14.47,0.24,95.48,9.34,2.29,3.79
1986,7,13,34.11,17.48,27.64,40.9,13.24,0,95.36,6.9,2.34,2.98
1986,7,14,33.25,18.79,28.12,39.97,14.65,19.01,95.25,5.87,4.18,3.21
1986,7,15,32.73,21.73,26.73,38.76,17.27,0.75,95.24,6.8,0.92,1.92
1986,7,16,34.77,19.44,27.73,42.05,15.08,0.02,95.14,6.92,0.44,2.8
1986,7,17,35.25,19.15,29.08,41.64,14.83,0.03,94.98,11.92,0.29,4.12
1986,7,18,34.2,19.9,29.29,39.21,15.44,0.06,94.96,9.09,0.8,3.59
1986,7,19,31.27,20.96,27.72,34.87,16.36,3.95,95.24,8.79,2.85,4.23
1986,7,20,30.68,21.16,26.47,35.32,16.54,1.97,95.37,5.66,0.55,2.09
1986,7,21,30.7,21.64,27.53,35.05,17.09,4.98,95.33,6.49,0.58,2.84
1986,7,22,30.3,21.4,26.8,34.9,16.85,4.82,95.24,3.84,0.23,1.62
1986,7,23,29.16,21.43,26.2,32.29,16.85,0.65,95.26,5.6,0.84,3.05
1986,7,24,28.96,23.01,25.83,32.08,18.55,6.55,95.22,6.47,1.63,3.16
1986,7,25,27.52,22.81,25.2,30.8,18.31,5.42,95.31,9.45,4.13,4.78
1986,7,26,27.73,21.93,24.99,31.85,17.4,4.32,95.37,7.95,1.18,3.74
1986,7,27,27.06,22.46,24.41,31.67,17.88,44.35,95.56,6.09,3.29,3.38
1986,7,28,26.08,23.04,23.73,29.53,18.55,33.41,95.57,5.23,1.77,2.09
1986,7,29,25.92,22.86,22.52,30.4,18.31,30.86,95.67,6.99,4.8,4.69
1986,7,30,26.55,22.38,21.91,31.71,17.76,2.9,95.83,6.62,1.83,2.94
1986,7,31,26.81,23.15,23.91,29.74,18.55,4.05,95.95,6.16,3.43,3.09
1986,8,1,27.95,22.66,23.46,32.73,18.07,1.17,95.85,5.18,2.14,2.58
1986,8,2,28.11,22.76,24.3,32.12,18.19,1.25,95.74,6.78,2.27,2.84
1986,8,3,28.18,21.89,23.51,33.49,17.27,0.04,95.59,7.89,5.41,4.5
1986,8,4,28,22.4,23.56,32.78,17.82,0.01,95.5,6.78,1.66,2.82
1986,8,5,29.75,22.63,24.46,33.95,18.13,0.01,95.43,3.91,0.25,1.17
1986,8,6,29.28,23.65,25.75,33.03,19.29,28.64,95.44,5.59,0.94,2.78
1986,8,7,27.03,23.55,24.61,30.1,19.1,13.42,95.47,7.67,5.55,4.53
1986,8,8,27.15,23.9,23.94,30.83,19.59,1.39,95.39,9.8,6.62,5.56
1986,8,9,27.32,24.54,24.66,30.37,20.32,3.81,95.44,7.64,2.95,4.35
1986,8,10,28.48,24.59,25.08,32.23,20.39,8.44,95.51,6.71,2.17,3.17
1986,8,11,28.44,24.03,24.73,32.86,19.65,0.85,95.58,6.8,1.28,1.94
1986,8,12,29.03,23.2,24.46,34.74,18.74,0.09,95.47,6.71,0.7,2.9
1986,8,13,27.69,23.33,24.9,31.38,18.86,1.06,95.5,6.39,0.91,2.09
1986,8,14,27.44,23.17,24.03,30.89,18.68,3.53,95.53,6.09,2.67,2.69
1986,8,15,28.45,23.39,24.47,31.85,18.92,0.04,95.55,5.95,2.68,3.02
1986,8,16,29.23,23.47,25.45,33.77,19.04,10.44,95.61,7.66,1.51,2.44
1986,8,17,27.58,23.31,24.24,31.8,18.86,17.09,95.64,8.23,4.79,4.7
1986,8,18,27.08,22.83,23.12,31.55,18.25,0.1,95.63,8.02,2.47,3.66
1986,8,19,27.69,22.47,23.19,31.88,17.88,0,95.73,6.86,0.87,2.35
1986,8,20,28.36,22.84,24.57,33.31,18.31,2.77,95.71,5.55,0.63,2.56
1986,8,21,28.97,22.21,24.3,34.83,17.64,0.85,95.56,7.71,4.45,3.89
1986,8,22,27.76,21.53,23.3,33.55,16.91,0.11,95.57,9.25,4.3,4.88
1986,8,23,27.96,20.98,22.53,34.37,16.3,0,95.74,8.17,4.22,4.15
1986,8,24,27.62,19.62,21.73,34.24,14.95,0.03,95.89,8.45,3.26,4.02
1986,8,25,27.28,19.02,21.13,33.94,14.4,0,95.81,8.51,3.66,4.33
1986,8,26,26.84,18.87,21.13,33.58,14.28,0,95.75,8.09,4.67,4.51
